returned_episode_lengths,returned_episode_returns,returned_episode_solved,delay,method,level,execute_horizon
79.49072,0.95410156,0.9604492,0,naive,worlds/l/h17_unicycle.json,8
48.807617,0.9946289,0.93603516,0,naive,worlds/l/chain_lander.json,8
68.135254,0.9658203,0.9550781,0,naive,worlds/l/catcher_v3.json,8
171.93066,0.80029297,0.8364258,0,naive,worlds/l/trampoline.json,8
56.67871,0.95654297,0.94140625,0,naive,worlds/l/car_launch.json,8
35.10791,0.95996094,0.9394531,0,realtime,worlds/l/grasp_easy.json,8
127.351074,0.62402344,0.6064453,0,realtime,worlds/l/catapult.json,8
52.07715,0.97265625,0.9824219,0,realtime,worlds/l/cartpole_thrust.json,8
49.836914,0.9736328,0.92333984,0,realtime,worlds/l/hard_lunar_lander.json,8
78.24951,0.9848633,0.8696289,0,realtime,worlds/l/mjc_half_cheetah.json,8
196.33545,0.9375,0.84472656,0,realtime,worlds/l/mjc_swimmer.json,8
206.71191,0.58984375,0.53222656,0,realtime,worlds/l/mjc_walker.json,8
79.49072,0.95410156,0.9604492,0,realtime,worlds/l/h17_unicycle.json,8
48.890137,0.99365234,0.93359375,0,realtime,worlds/l/chain_lander.json,8
68.22217,0.9667969,0.9555664,0,realtime,worlds/l/catcher_v3.json,8
171.9253,0.8027344,0.83691406,0,realtime,worlds/l/trampoline.json,8
56.68164,0.95654297,0.9399414,0,realtime,worlds/l/car_launch.json,8
35.246582,0.95166016,0.9448242,0,bid,worlds/l/grasp_easy.json,8
133.2544,0.5957031,0.5786133,0,bid,worlds/l/catapult.json,8
52.06836,0.98535156,0.99072266,0,bid,worlds/l/cartpole_thrust.json,8
49.927734,0.97265625,0.9399414,0,bid,worlds/l/hard_lunar_lander.json,8
78.16211,0.9848633,0.8588867,0,bid,worlds/l/mjc_half_cheetah.json,8
195.93896,0.9433594,0.85009766,0,bid,worlds/l/mjc_swimmer.json,8
207.38867,0.5839844,0.5341797,0,bid,worlds/l/mjc_walker.json,8
78.635254,0.96533203,0.96972656,0,bid,worlds/l/h17_unicycle.json,8
48.936523,0.9921875,0.9379883,0,bid,worlds/l/chain_lander.json,8
67.98535,0.9658203,0.96191406,0,bid,worlds/l/catcher_v3.json,8
172.96436,0.7871094,0.8227539,0,bid,worlds/l/trampoline.json,8
57.265625,0.9511719,0.9326172,0,bid,worlds/l/car_launch.json,8
35.041016,0.96240234,0.9399414,0,hard_masking,worlds/l/grasp_easy.json,8
127.351074,0.62402344,0.6064453,0,hard_masking,worlds/l/catapult.json,8
52.07715,0.97265625,0.9824219,0,hard_masking,worlds/l/cartpole_thrust.json,8
49.836914,0.9736328,0.92333984,0,hard_masking,worlds/l/hard_lunar_lander.json,8
77.91455,0.9819336,0.86816406,0,hard_masking,worlds/l/mjc_half_cheetah.json,8
196.33545,0.9375,0.84472656,0,hard_masking,worlds/l/mjc_swimmer.json,8
206.84717,0.59716797,0.5385742,0,hard_masking,worlds/l/mjc_walker.json,8
79.49072,0.95410156,0.9604492,0,hard_masking,worlds/l/h17_unicycle.json,8
48.890137,0.99365234,0.93359375,0,hard_masking,worlds/l/chain_lander.json,8
68.2417,0.9667969,0.9550781,0,hard_masking,worlds/l/catcher_v3.json,8
171.92676,0.8027344,0.83691406,0,hard_masking,worlds/l/trampoline.json,8
56.754395,0.9555664,0.9404297,0,hard_masking,worlds/l/car_launch.json,8
33.710938,0.6171875,0.7080078,1,naive,worlds/l/grasp_easy.json,1
207.28369,0.2397461,0.22558594,1,naive,worlds/l/catapult.json,1
54.06299,0.99853516,0.99853516,1,naive,worlds/l/cartpole_thrust.json,1
50.73291,0.9770508,0.9423828,1,naive,worlds/l/hard_lunar_lander.json,1
77.93652,0.9951172,0.8647461,1,naive,worlds/l/mjc_half_cheetah.json,1
194.59473,0.9453125,0.8442383,1,naive,worlds/l/mjc_swimmer.json,1
196.94092,0.7001953,0.6171875,1,naive,worlds/l/mjc_walker.json,1
82.30859,0.66503906,0.7583008,1,naive,worlds/l/h17_unicycle.json,1
48.24756,0.99316406,0.9511719,1,naive,worlds/l/chain_lander.json,1
69.075195,0.765625,0.81933594,1,naive,worlds/l/catcher_v3.json,1
170.66797,0.48046875,0.6459961,1,naive,worlds/l/trampoline.json,1
84.1084,0.77685547,0.7836914,1,naive,worlds/l/car_launch.json,1
35.257812,0.9506836,0.94189453,1,realtime,worlds/l/grasp_easy.json,1
134.23096,0.58935547,0.57373047,1,realtime,worlds/l/catapult.json,1
53.345703,1.0,0.9995117,1,realtime,worlds/l/cartpole_thrust.json,1
48.956543,0.9848633,0.9399414,1,realtime,worlds/l/hard_lunar_lander.json,1
74.3125,0.98876953,0.86621094,1,realtime,worlds/l/mjc_half_cheetah.json,1
156.8711,0.9995117,0.9067383,1,realtime,worlds/l/mjc_swimmer.json,1
168.16016,0.9243164,0.79589844,1,realtime,worlds/l/mjc_walker.json,1
79.68359,0.9897461,0.98828125,1,realtime,worlds/l/h17_unicycle.json,1
48.399902,0.99658203,0.9458008,1,realtime,worlds/l/chain_lander.json,1
67.48682,0.97216797,0.9609375,1,realtime,worlds/l/catcher_v3.json,1
169.51514,0.8383789,0.87402344,1,realtime,worlds/l/trampoline.json,1
57.415527,0.9394531,0.9223633,1,realtime,worlds/l/car_launch.json,1
34.939453,0.94677734,0.9404297,1,bid,worlds/l/grasp_easy.json,1
148.74268,0.5205078,0.5058594,1,bid,worlds/l/catapult.json,1
53.10547,0.99853516,0.99853516,1,bid,worlds/l/cartpole_thrust.json,1
49.092285,0.9863281,0.93603516,1,bid,worlds/l/hard_lunar_lander.json,1
74.42676,0.99121094,0.8828125,1,bid,worlds/l/mjc_half_cheetah.json,1
162.79248,0.9980469,0.9003906,1,bid,worlds/l/mjc_swimmer.json,1
171.04199,0.91015625,0.7988281,1,bid,worlds/l/mjc_walker.json,1
79.37598,0.9692383,0.97265625,1,bid,worlds/l/h17_unicycle.json,1
48.051758,0.99609375,0.94433594,1,bid,worlds/l/chain_lander.json,1
67.62988,0.9506836,0.9482422,1,bid,worlds/l/catcher_v3.json,1
174.32422,0.7519531,0.80029297,1,bid,worlds/l/trampoline.json,1
63.924805,0.9086914,0.89208984,1,bid,worlds/l/car_launch.json,1
34.38672,0.8588867,0.8803711,1,hard_masking,worlds/l/grasp_easy.json,1
170.59521,0.41552734,0.4033203,1,hard_masking,worlds/l/catapult.json,1
53.77588,0.99902344,0.99902344,1,hard_masking,worlds/l/cartpole_thrust.json,1
49.81006,0.9838867,0.9428711,1,hard_masking,worlds/l/hard_lunar_lander.json,1
73.5332,0.9926758,0.87841797,1,hard_masking,worlds/l/mjc_half_cheetah.json,1
173.1709,0.9916992,0.90185547,1,hard_masking,worlds/l/mjc_swimmer.json,1
177.93604,0.8935547,0.7763672,1,hard_masking,worlds/l/mjc_walker.json,1
81.45654,0.90478516,0.91308594,1,hard_masking,worlds/l/h17_unicycle.json,1
47.967773,0.9970703,0.93652344,1,hard_masking,worlds/l/chain_lander.json,1
68.23047,0.9267578,0.9326172,1,hard_masking,worlds/l/catcher_v3.json,1
172.29639,0.59228516,0.7128906,1,hard_masking,worlds/l/trampoline.json,1
69.41162,0.87939453,0.87353516,1,hard_masking,worlds/l/car_launch.json,1
35.37256,0.734375,0.78466797,1,naive,worlds/l/grasp_easy.json,2
179.74463,0.375,0.35986328,1,naive,worlds/l/catapult.json,2
53.22168,0.99365234,0.99560547,1,naive,worlds/l/cartpole_thrust.json,2
50.74121,0.98779297,0.9453125,1,naive,worlds/l/hard_lunar_lander.json,2
73.02734,0.9892578,0.8798828,1,naive,worlds/l/mjc_half_cheetah.json,2
194.64404,0.9472656,0.85839844,1,naive,worlds/l/mjc_swimmer.json,2
196.05371,0.7055664,0.6220703,1,naive,worlds/l/mjc_walker.json,2
80.66016,0.9169922,0.9370117,1,naive,worlds/l/h17_unicycle.json,2
48.086426,0.99560547,0.9453125,1,naive,worlds/l/chain_lander.json,2
68.66455,0.72314453,0.80126953,1,naive,worlds/l/catcher_v3.json,2
171.71387,0.7885742,0.8364258,1,naive,worlds/l/trampoline.json,2
78.901855,0.8198242,0.8129883,1,naive,worlds/l/car_launch.json,2
35.73584,0.93359375,0.9277344,1,realtime,worlds/l/grasp_easy.json,2
139.87256,0.56347656,0.5473633,1,realtime,worlds/l/catapult.json,2
53.415527,0.9970703,0.9980469,1,realtime,worlds/l/cartpole_thrust.json,2
49.25049,0.97802734,0.9375,1,realtime,worlds/l/hard_lunar_lander.json,2
74.805176,0.98583984,0.8613281,1,realtime,worlds/l/mjc_half_cheetah.json,2
171.64941,0.9941406,0.90625,1,realtime,worlds/l/mjc_swimmer.json,2
181.16016,0.82714844,0.7324219,1,realtime,worlds/l/mjc_walker.json,2
79.885254,0.9921875,0.9892578,1,realtime,worlds/l/h17_unicycle.json,2
48.59082,0.9975586,0.9506836,1,realtime,worlds/l/chain_lander.json,2
68.14111,0.9145508,0.92285156,1,realtime,worlds/l/catcher_v3.json,2
171.38672,0.8100586,0.84375,1,realtime,worlds/l/trampoline.json,2
59.020508,0.9355469,0.9116211,1,realtime,worlds/l/car_launch.json,2
35.015137,0.9453125,0.9316406,1,bid,worlds/l/grasp_easy.json,2
144.25879,0.54296875,0.52685547,1,bid,worlds/l/catapult.json,2
52.768066,0.99609375,0.9975586,1,bid,worlds/l/cartpole_thrust.json,2
49.262695,0.984375,0.9458008,1,bid,worlds/l/hard_lunar_lander.json,2
74.78662,0.98828125,0.8701172,1,bid,worlds/l/mjc_half_cheetah.json,2
174.31738,0.99560547,0.8955078,1,bid,worlds/l/mjc_swimmer.json,2
181.87793,0.8105469,0.71777344,1,bid,worlds/l/mjc_walker.json,2
80.48779,0.96777344,0.9711914,1,bid,worlds/l/h17_unicycle.json,2
48.294434,0.9941406,0.9350586,1,bid,worlds/l/chain_lander.json,2
67.90527,0.8852539,0.9082031,1,bid,worlds/l/catcher_v3.json,2
175.51709,0.74853516,0.7963867,1,bid,worlds/l/trampoline.json,2
66.626465,0.88623047,0.8828125,1,bid,worlds/l/car_launch.json,2
34.523438,0.9189453,0.91259766,1,hard_masking,worlds/l/grasp_easy.json,2
153.86719,0.49658203,0.48339844,1,hard_masking,worlds/l/catapult.json,2
52.722656,0.9926758,0.99560547,1,hard_masking,worlds/l/cartpole_thrust.json,2
49.805664,0.98779297,0.9506836,1,hard_masking,worlds/l/hard_lunar_lander.json,2
73.45459,0.9873047,0.88671875,1,hard_masking,worlds/l/mjc_half_cheetah.json,2
178.62646,0.9902344,0.88134766,1,hard_masking,worlds/l/mjc_swimmer.json,2
186.62549,0.8222656,0.72021484,1,hard_masking,worlds/l/mjc_walker.json,2
79.77246,0.9477539,0.95410156,1,hard_masking,worlds/l/h17_unicycle.json,2
48.253418,0.9941406,0.93652344,1,hard_masking,worlds/l/chain_lander.json,2
68.23486,0.93115234,0.9370117,1,hard_masking,worlds/l/catcher_v3.json,2
173.0332,0.77197266,0.81884766,1,hard_masking,worlds/l/trampoline.json,2
64.56055,0.90771484,0.89160156,1,hard_masking,worlds/l/car_launch.json,2
33.180176,0.55029297,0.67333984,1,naive,worlds/l/grasp_easy.json,3
162.93457,0.45507812,0.43701172,1,naive,worlds/l/catapult.json,3
51.955566,0.9926758,0.9946289,1,naive,worlds/l/cartpole_thrust.json,3
50.51123,0.97753906,0.9370117,1,naive,worlds/l/hard_lunar_lander.json,3
76.461914,0.9785156,0.86376953,1,naive,worlds/l/mjc_half_cheetah.json,3
201.52393,0.9091797,0.81591797,1,naive,worlds/l/mjc_swimmer.json,3
198.3877,0.62890625,0.56347656,1,naive,worlds/l/mjc_walker.json,3
84.45215,0.87158203,0.88964844,1,naive,worlds/l/h17_unicycle.json,3
48.39258,0.99316406,0.94677734,1,naive,worlds/l/chain_lander.json,3
68.37842,0.53027344,0.6801758,1,naive,worlds/l/catcher_v3.json,3
173.07861,0.72753906,0.7885742,1,naive,worlds/l/trampoline.json,3
77.92822,0.828125,0.8149414,1,naive,worlds/l/car_launch.json,3
35.3208,0.9248047,0.92089844,1,realtime,worlds/l/grasp_easy.json,3
142.72217,0.55029297,0.5390625,1,realtime,worlds/l/catapult.json,3
52.506836,0.9995117,0.99902344,1,realtime,worlds/l/cartpole_thrust.json,3
49.51172,0.9824219,0.9379883,1,realtime,worlds/l/hard_lunar_lander.json,3
77.396484,0.98583984,0.8540039,1,realtime,worlds/l/mjc_half_cheetah.json,3
185.0586,0.97802734,0.8911133,1,realtime,worlds/l/mjc_swimmer.json,3
190.98242,0.7236328,0.6430664,1,realtime,worlds/l/mjc_walker.json,3
80.41016,0.96435547,0.96728516,1,realtime,worlds/l/h17_unicycle.json,3
48.605957,0.99609375,0.95166016,1,realtime,worlds/l/chain_lander.json,3
68.4082,0.8461914,0.8828125,1,realtime,worlds/l/catcher_v3.json,3
172.14697,0.7807617,0.8251953,1,realtime,worlds/l/trampoline.json,3
59.43213,0.9326172,0.91259766,1,realtime,worlds/l/car_launch.json,3
35.39795,0.92822266,0.93066406,1,bid,worlds/l/grasp_easy.json,3
147.06738,0.5288086,0.51171875,1,bid,worlds/l/catapult.json,3
51.54785,0.99365234,0.9946289,1,bid,worlds/l/cartpole_thrust.json,3
49.44873,0.98339844,0.94189453,1,bid,worlds/l/hard_lunar_lander.json,3
76.89795,0.9892578,0.859375,1,bid,worlds/l/mjc_half_cheetah.json,3
183.12158,0.97998047,0.87939453,1,bid,worlds/l/mjc_swimmer.json,3
189.14111,0.74365234,0.6538086,1,bid,worlds/l/mjc_walker.json,3
81.31738,0.9423828,0.9506836,1,bid,worlds/l/h17_unicycle.json,3
48.287598,0.9946289,0.9394531,1,bid,worlds/l/chain_lander.json,3
68.0918,0.8305664,0.86621094,1,bid,worlds/l/catcher_v3.json,3
173.25635,0.78515625,0.8227539,1,bid,worlds/l/trampoline.json,3
66.782715,0.89404297,0.87890625,1,bid,worlds/l/car_launch.json,3
34.260742,0.8828125,0.89160156,1,hard_masking,worlds/l/grasp_easy.json,3
150.61328,0.5131836,0.49414062,1,hard_masking,worlds/l/catapult.json,3
51.32959,0.9975586,0.9980469,1,hard_masking,worlds/l/cartpole_thrust.json,3
49.797363,0.9873047,0.9428711,1,hard_masking,worlds/l/hard_lunar_lander.json,3
76.86377,0.9873047,0.86376953,1,hard_masking,worlds/l/mjc_half_cheetah.json,3
185.82275,0.97216797,0.8745117,1,hard_masking,worlds/l/mjc_swimmer.json,3
189.74902,0.76708984,0.6791992,1,hard_masking,worlds/l/mjc_walker.json,3
80.933105,0.9121094,0.9213867,1,hard_masking,worlds/l/h17_unicycle.json,3
48.43213,0.99365234,0.94873047,1,hard_masking,worlds/l/chain_lander.json,3
68.293945,0.9033203,0.9213867,1,hard_masking,worlds/l/catcher_v3.json,3
172.33154,0.77490234,0.8125,1,hard_masking,worlds/l/trampoline.json,3
66.93506,0.89697266,0.8823242,1,hard_masking,worlds/l/car_launch.json,3
32.79541,0.55810547,0.6689453,1,naive,worlds/l/grasp_easy.json,4
164.61816,0.44628906,0.4267578,1,naive,worlds/l/catapult.json,4
52.00049,0.9926758,0.99365234,1,naive,worlds/l/cartpole_thrust.json,4
50.710938,0.97509766,0.9370117,1,naive,worlds/l/hard_lunar_lander.json,4
78.74902,0.9819336,0.8618164,1,naive,worlds/l/mjc_half_cheetah.json,4
206.97559,0.88183594,0.7866211,1,naive,worlds/l/mjc_swimmer.json,4
203.43896,0.60302734,0.55371094,1,naive,worlds/l/mjc_walker.json,4
84.6875,0.87646484,0.89746094,1,naive,worlds/l/h17_unicycle.json,4
48.38037,0.9941406,0.9433594,1,naive,worlds/l/chain_lander.json,4
68.191895,0.4970703,0.64501953,1,naive,worlds/l/catcher_v3.json,4
171.62305,0.8105469,0.84375,1,naive,worlds/l/trampoline.json,4
68.48486,0.8857422,0.87646484,1,naive,worlds/l/car_launch.json,4
35.11914,0.89697266,0.89697266,1,realtime,worlds/l/grasp_easy.json,4
147.67432,0.5263672,0.50927734,1,realtime,worlds/l/catapult.json,4
52.439453,0.9946289,0.99609375,1,realtime,worlds/l/cartpole_thrust.json,4
49.59424,0.9770508,0.9394531,1,realtime,worlds/l/hard_lunar_lander.json,4
78.336426,0.98535156,0.8623047,1,realtime,worlds/l/mjc_half_cheetah.json,4
194.47314,0.94677734,0.8540039,1,realtime,worlds/l/mjc_swimmer.json,4
200.20264,0.64990234,0.57373047,1,realtime,worlds/l/mjc_walker.json,4
81.166016,0.95654297,0.9628906,1,realtime,worlds/l/h17_unicycle.json,4
48.504883,0.99560547,0.9423828,1,realtime,worlds/l/chain_lander.json,4
68.54541,0.82373047,0.87109375,1,realtime,worlds/l/catcher_v3.json,4
171.82275,0.7919922,0.83691406,1,realtime,worlds/l/trampoline.json,4
60.975586,0.93115234,0.9169922,1,realtime,worlds/l/car_launch.json,4
35.683594,0.9223633,0.9243164,1,bid,worlds/l/grasp_easy.json,4
149.36572,0.51953125,0.5029297,1,bid,worlds/l/catapult.json,4
51.68506,0.98095703,0.98779297,1,bid,worlds/l/cartpole_thrust.json,4
49.70996,0.97753906,0.94140625,1,bid,worlds/l/hard_lunar_lander.json,4
77.44092,0.98291016,0.8647461,1,bid,worlds/l/mjc_half_cheetah.json,4
190.97656,0.95703125,0.85791016,1,bid,worlds/l/mjc_swimmer.json,4
199.3706,0.61376953,0.55859375,1,bid,worlds/l/mjc_walker.json,4
83.20557,0.9379883,0.93896484,1,bid,worlds/l/h17_unicycle.json,4
48.49121,0.9951172,0.9350586,1,bid,worlds/l/chain_lander.json,4
68.38965,0.78515625,0.84375,1,bid,worlds/l/catcher_v3.json,4
173.65234,0.77490234,0.8144531,1,bid,worlds/l/trampoline.json,4
65.569824,0.9033203,0.89404297,1,bid,worlds/l/car_launch.json,4
33.967773,0.8515625,0.8725586,1,hard_masking,worlds/l/grasp_easy.json,4
152.75928,0.5024414,0.48779297,1,hard_masking,worlds/l/catapult.json,4
51.129395,0.99658203,0.9975586,1,hard_masking,worlds/l/cartpole_thrust.json,4
49.83789,0.97753906,0.94189453,1,hard_masking,worlds/l/hard_lunar_lander.json,4
78.24658,0.98779297,0.8720703,1,hard_masking,worlds/l/mjc_half_cheetah.json,4
192.87988,0.9614258,0.85791016,1,hard_masking,worlds/l/mjc_swimmer.json,4
194.35547,0.6977539,0.6225586,1,hard_masking,worlds/l/mjc_walker.json,4
81.48877,0.9272461,0.93603516,1,hard_masking,worlds/l/h17_unicycle.json,4
48.54883,0.9970703,0.9482422,1,hard_masking,worlds/l/chain_lander.json,4
68.47363,0.87402344,0.9013672,1,hard_masking,worlds/l/catcher_v3.json,4
171.30762,0.8125,0.8491211,1,hard_masking,worlds/l/trampoline.json,4
62.824707,0.91796875,0.9013672,1,hard_masking,worlds/l/car_launch.json,4
32.711426,0.5439453,0.66845703,1,naive,worlds/l/grasp_easy.json,5
167.5708,0.4321289,0.41601562,1,naive,worlds/l/catapult.json,5
53.691406,0.9638672,0.9760742,1,naive,worlds/l/cartpole_thrust.json,5
50.52539,0.9638672,0.9301758,1,naive,worlds/l/hard_lunar_lander.json,5
80.148926,0.9794922,0.85009766,1,naive,worlds/l/mjc_half_cheetah.json,5
214.66602,0.81103516,0.7207031,1,naive,worlds/l/mjc_swimmer.json,5
209.73096,0.52685547,0.47753906,1,naive,worlds/l/mjc_walker.json,5
86.04346,0.63183594,0.72998047,1,naive,worlds/l/h17_unicycle.json,5
48.470703,0.9946289,0.9448242,1,naive,worlds/l/chain_lander.json,5
68.17334,0.4399414,0.6088867,1,naive,worlds/l/catcher_v3.json,5
172.3125,0.79833984,0.8354492,1,naive,worlds/l/trampoline.json,5
82.00342,0.7871094,0.79296875,1,naive,worlds/l/car_launch.json,5
35.041016,0.8803711,0.89501953,1,realtime,worlds/l/grasp_easy.json,5
146.0122,0.53466797,0.51904297,1,realtime,worlds/l/catapult.json,5
53.256348,0.9819336,0.9873047,1,realtime,worlds/l/cartpole_thrust.json,5
49.41504,0.97509766,0.9477539,1,realtime,worlds/l/hard_lunar_lander.json,5
78.64014,0.97753906,0.8666992,1,realtime,worlds/l/mjc_half_cheetah.json,5
202.72656,0.9135742,0.81396484,1,realtime,worlds/l/mjc_swimmer.json,5
204.97803,0.578125,0.5253906,1,realtime,worlds/l/mjc_walker.json,5
82.96826,0.9169922,0.92871094,1,realtime,worlds/l/h17_unicycle.json,5
48.473633,0.9951172,0.93896484,1,realtime,worlds/l/chain_lander.json,5
68.73486,0.7998047,0.8486328,1,realtime,worlds/l/catcher_v3.json,5
171.97266,0.7919922,0.8334961,1,realtime,worlds/l/trampoline.json,5
68.12842,0.8823242,0.87158203,1,realtime,worlds/l/car_launch.json,5
35.152832,0.91552734,0.9140625,1,bid,worlds/l/grasp_easy.json,5
148.44824,0.5229492,0.5083008,1,bid,worlds/l/catapult.json,5
53.188477,0.9633789,0.9741211,1,bid,worlds/l/cartpole_thrust.json,5
49.941406,0.96435547,0.9243164,1,bid,worlds/l/hard_lunar_lander.json,5
76.811035,0.9770508,0.8696289,1,bid,worlds/l/mjc_half_cheetah.json,5
201.15723,0.90771484,0.8120117,1,bid,worlds/l/mjc_swimmer.json,5
205.88525,0.5649414,0.5185547,1,bid,worlds/l/mjc_walker.json,5
83.68555,0.9111328,0.92529297,1,bid,worlds/l/h17_unicycle.json,5
48.595703,0.9892578,0.94140625,1,bid,worlds/l/chain_lander.json,5
68.46338,0.765625,0.82470703,1,bid,worlds/l/catcher_v3.json,5
171.76416,0.80126953,0.8388672,1,bid,worlds/l/trampoline.json,5
73.87305,0.8535156,0.8457031,1,bid,worlds/l/car_launch.json,5
34.14209,0.84277344,0.87109375,1,hard_masking,worlds/l/grasp_easy.json,5
149.95508,0.5161133,0.5004883,1,hard_masking,worlds/l/catapult.json,5
52.29248,0.9785156,0.984375,1,hard_masking,worlds/l/cartpole_thrust.json,5
49.694336,0.97753906,0.94189453,1,hard_masking,worlds/l/hard_lunar_lander.json,5
78.339355,0.97802734,0.86083984,1,hard_masking,worlds/l/mjc_half_cheetah.json,5
201.1792,0.9145508,0.8173828,1,hard_masking,worlds/l/mjc_swimmer.json,5
201.81934,0.64453125,0.5786133,1,hard_masking,worlds/l/mjc_walker.json,5
82.44092,0.88427734,0.90185547,1,hard_masking,worlds/l/h17_unicycle.json,5
48.623535,0.99316406,0.9453125,1,hard_masking,worlds/l/chain_lander.json,5
68.561035,0.8442383,0.8774414,1,hard_masking,worlds/l/catcher_v3.json,5
172.44531,0.79833984,0.8330078,1,hard_masking,worlds/l/trampoline.json,5
71.77344,0.8598633,0.8544922,1,hard_masking,worlds/l/car_launch.json,5
33.365234,0.5185547,0.6513672,1,naive,worlds/l/grasp_easy.json,6
159.69824,0.46923828,0.453125,1,naive,worlds/l/catapult.json,6
56.577637,0.9345703,0.9550781,1,naive,worlds/l/cartpole_thrust.json,6
50.91992,0.9604492,0.9248047,1,naive,worlds/l/hard_lunar_lander.json,6
80.48486,0.9785156,0.8642578,1,naive,worlds/l/mjc_half_cheetah.json,6
219.2002,0.7651367,0.6826172,1,naive,worlds/l/mjc_swimmer.json,6
215.94678,0.4482422,0.41308594,1,naive,worlds/l/mjc_walker.json,6
86.27734,0.8154297,0.85546875,1,naive,worlds/l/h17_unicycle.json,6
48.703613,0.99560547,0.94873047,1,naive,worlds/l/chain_lander.json,6
67.94385,0.35888672,0.5644531,1,naive,worlds/l/catcher_v3.json,6
172.6377,0.7705078,0.81933594,1,naive,worlds/l/trampoline.json,6
70.72412,0.8535156,0.8574219,1,naive,worlds/l/car_launch.json,6
34.10498,0.85253906,0.87109375,1,realtime,worlds/l/grasp_easy.json,6
147.2876,0.5288086,0.51171875,1,realtime,worlds/l/catapult.json,6
53.776855,0.96533203,0.9765625,1,realtime,worlds/l/cartpole_thrust.json,6
50.120605,0.9682617,0.9375,1,realtime,worlds/l/hard_lunar_lander.json,6
77.916016,0.9790039,0.8535156,1,realtime,worlds/l/mjc_half_cheetah.json,6
208.34521,0.8696289,0.78125,1,realtime,worlds/l/mjc_swimmer.json,6
208.78516,0.51953125,0.47265625,1,realtime,worlds/l/mjc_walker.json,6
84.19092,0.8935547,0.9003906,1,realtime,worlds/l/h17_unicycle.json,6
48.677734,0.99365234,0.94873047,1,realtime,worlds/l/chain_lander.json,6
68.50928,0.79345703,0.84716797,1,realtime,worlds/l/catcher_v3.json,6
171.46777,0.765625,0.81933594,1,realtime,worlds/l/trampoline.json,6
67.74756,0.88378906,0.8798828,1,realtime,worlds/l/car_launch.json,6
35.645508,0.9111328,0.91552734,1,bid,worlds/l/grasp_easy.json,6
144.09326,0.5444336,0.5229492,1,bid,worlds/l/catapult.json,6
54.67871,0.95214844,0.9658203,1,bid,worlds/l/cartpole_thrust.json,6
50.055176,0.9604492,0.93359375,1,bid,worlds/l/hard_lunar_lander.json,6
79.06592,0.9746094,0.8598633,1,bid,worlds/l/mjc_half_cheetah.json,6
206.93115,0.8774414,0.7939453,1,bid,worlds/l/mjc_swimmer.json,6
210.66895,0.51171875,0.46289062,1,bid,worlds/l/mjc_walker.json,6
83.59277,0.9169922,0.92285156,1,bid,worlds/l/h17_unicycle.json,6
49.112305,0.99072266,0.9448242,1,bid,worlds/l/chain_lander.json,6
68.39795,0.73291016,0.80029297,1,bid,worlds/l/catcher_v3.json,6
172.31201,0.7919922,0.8286133,1,bid,worlds/l/trampoline.json,6
71.01123,0.85839844,0.859375,1,bid,worlds/l/car_launch.json,6
34.53711,0.8461914,0.8652344,1,hard_masking,worlds/l/grasp_easy.json,6
147.02588,0.52978516,0.5078125,1,hard_masking,worlds/l/catapult.json,6
53.313965,0.9658203,0.97802734,1,hard_masking,worlds/l/cartpole_thrust.json,6
50.316895,0.9716797,0.93066406,1,hard_masking,worlds/l/hard_lunar_lander.json,6
78.03076,0.97558594,0.859375,1,hard_masking,worlds/l/mjc_half_cheetah.json,6
209.32178,0.86083984,0.7636719,1,hard_masking,worlds/l/mjc_swimmer.json,6
206.10889,0.56591797,0.50683594,1,hard_masking,worlds/l/mjc_walker.json,6
83.4458,0.8769531,0.89697266,1,hard_masking,worlds/l/h17_unicycle.json,6
48.594727,0.99316406,0.94628906,1,hard_masking,worlds/l/chain_lander.json,6
68.51221,0.7973633,0.8510742,1,hard_masking,worlds/l/catcher_v3.json,6
171.49463,0.79345703,0.83203125,1,hard_masking,worlds/l/trampoline.json,6
66.009766,0.8989258,0.8881836,1,hard_masking,worlds/l/car_launch.json,6
32.51465,0.52783203,0.6508789,1,naive,worlds/l/grasp_easy.json,7
168.84668,0.42626953,0.40966797,1,naive,worlds/l/catapult.json,7
57.253418,0.8930664,0.9267578,1,naive,worlds/l/cartpole_thrust.json,7
51.73291,0.9482422,0.91552734,1,naive,worlds/l/hard_lunar_lander.json,7
80.35791,0.97802734,0.86083984,1,naive,worlds/l/mjc_half_cheetah.json,7
224.26074,0.6899414,0.62109375,1,naive,worlds/l/mjc_swimmer.json,7
227.68164,0.29785156,0.27783203,1,naive,worlds/l/mjc_walker.json,7
88.018555,0.86083984,0.8828125,1,naive,worlds/l/h17_unicycle.json,7
48.885742,0.99316406,0.93652344,1,naive,worlds/l/chain_lander.json,7
67.63867,0.3227539,0.53564453,1,naive,worlds/l/catcher_v3.json,7
171.86475,0.78271484,0.82714844,1,naive,worlds/l/trampoline.json,7
80.6333,0.7011719,0.7426758,1,naive,worlds/l/car_launch.json,7
33.88623,0.8388672,0.85498047,1,realtime,worlds/l/grasp_easy.json,7
158.47266,0.47509766,0.46044922,1,realtime,worlds/l/catapult.json,7
53.693848,0.95703125,0.9707031,1,realtime,worlds/l/cartpole_thrust.json,7
50.269043,0.9638672,0.9355469,1,realtime,worlds/l/hard_lunar_lander.json,7
80.7124,0.97998047,0.86083984,1,realtime,worlds/l/mjc_half_cheetah.json,7
