delay,method,level,execute_horizon,mean_inference_s,mean_task_completion_time_s,returned_episode_lengths,returned_episode_returns,returned_episode_solved,worker_id
0,discrete_rtc,worlds/l/mjc_walker.json,6,0.6586840135016245,5.5789227,167.36768,0.82666016,0.76953125,3
0,discrete_rtc,worlds/l/h17_unicycle.json,6,0.6586840135016245,2.9061852,87.18555,0.98828125,0.98535156,3
0,bid,worlds/l/mjc_walker.json,6,1.131821120600216,5.5999026,167.99707,0.8183594,0.75683594,3
0,bid,worlds/l/h17_unicycle.json,6,1.131821120600216,2.917497,87.5249,0.9868164,0.98779297,3
0,naive,worlds/l/mjc_walker.json,7,0.6571838947478682,5.58099,167.42969,0.8178711,0.76123047,3
0,naive,worlds/l/h17_unicycle.json,7,0.6571838947478682,2.9818199,89.45459,0.94433594,0.9580078,3
0,discrete_rtc,worlds/l/mjc_walker.json,7,0.6658075250015827,5.5731287,167.19385,0.80859375,0.75927734,3
0,discrete_rtc,worlds/l/h17_unicycle.json,7,0.6658075250015827,2.9818199,89.45459,0.94433594,0.9580078,3
0,bid,worlds/l/mjc_walker.json,7,1.1585897034499797,5.5588055,166.76416,0.8100586,0.7495117,3
0,bid,worlds/l/h17_unicycle.json,7,1.1585897034499797,3.0017743,90.05322,0.9584961,0.9663086,3
0,naive,worlds/l/mjc_walker.json,8,0.6569323914998677,5.6784344,170.35303,0.76953125,0.7260742,3
0,naive,worlds/l/h17_unicycle.json,8,0.6569323914998677,3.0111656,90.33496,0.9423828,0.9580078,3
0,discrete_rtc,worlds/l/mjc_walker.json,8,0.6658608335506869,5.681478,170.44434,0.7739258,0.7265625,3
0,discrete_rtc,worlds/l/h17_unicycle.json,8,0.6658608335506869,3.0111656,90.33496,0.9423828,0.9580078,3
0,bid,worlds/l/mjc_walker.json,8,1.1622155892488082,5.685303,170.55908,0.77685547,0.7368164,3
0,bid,worlds/l/h17_unicycle.json,8,1.1622155892488082,3.0337079,91.01123,0.9477539,0.9580078,3
1,naive,worlds/l/mjc_walker.json,1,0.6616930469492217,5.408887,162.2666,0.9140625,0.8334961,3
1,naive,worlds/l/h17_unicycle.json,1,0.6616930469492217,2.9215984,87.64795,0.4423828,0.60595703,3
1,discrete_rtc,worlds/l/mjc_walker.json,1,0.6597553498519119,5.4480634,163.4419,0.93652344,0.8491211,3
1,discrete_rtc,worlds/l/h17_unicycle.json,1,0.6597553498519119,2.3962078,71.88623,0.99902344,0.99072266,3
1,bid,worlds/l/mjc_walker.json,1,1.1723234955512454,5.405062,162.15186,0.88671875,0.8198242,3
1,bid,worlds/l/h17_unicycle.json,1,1.1723234955512454,2.8976564,86.92969,0.8334961,0.8808594,3
1,naive,worlds/l/mjc_walker.json,2,0.6568099459982477,5.4583173,163.74951,0.86621094,0.8066406,3
1,naive,worlds/l/h17_unicycle.json,2,0.6568099459982477,2.9463217,88.38965,0.8125,0.8613281,3
1,discrete_rtc,worlds/l/mjc_walker.json,2,0.659792852049577,5.49764,164.9292,0.8803711,0.8261719,3
1,discrete_rtc,worlds/l/h17_unicycle.json,2,0.659792852049577,2.4424317,73.27295,0.9736328,0.97314453,3
1,bid,worlds/l/mjc_walker.json,2,1.1567115349986126,5.42098,162.6294,0.8574219,0.7988281,3
1,bid,worlds/l/h17_unicycle.json,2,1.1567115349986126,2.872331,86.16992,0.8881836,0.9189453,3
1,naive,worlds/l/mjc_walker.json,3,0.642583092150744,5.504395,165.13184,0.80810547,0.76660156,3
1,naive,worlds/l/h17_unicycle.json,3,0.642583092150744,2.9860353,89.581055,0.8911133,0.92041016,3
1,discrete_rtc,worlds/l/mjc_walker.json,3,0.6629570356017211,5.5793133,167.3794,0.8652344,0.81103516,3
1,discrete_rtc,worlds/l/h17_unicycle.json,3,0.6629570356017211,2.473454,74.20361,0.95654297,0.9560547,3
1,bid,worlds/l/mjc_walker.json,3,1.1609900424489752,5.5635257,166.90576,0.8066406,0.74658203,3
1,bid,worlds/l/h17_unicycle.json,3,1.1609900424489752,2.9175293,87.52588,0.9243164,0.9399414,3
1,naive,worlds/l/mjc_walker.json,4,0.6585417755006346,5.573096,167.19287,0.80566406,0.7519531,3
1,naive,worlds/l/h17_unicycle.json,4,0.6585417755006346,3.050879,91.52637,0.85058594,0.88720703,3
1,discrete_rtc,worlds/l/mjc_walker.json,4,0.6639328121498693,5.658643,169.75928,0.8354492,0.78222656,3
1,discrete_rtc,worlds/l/h17_unicycle.json,4,0.6639328121498693,2.4854982,74.56494,0.9580078,0.95410156,3
1,bid,worlds/l/mjc_walker.json,4,1.151102413548506,5.580339,167.41016,0.7651367,0.7348633,3
1,bid,worlds/l/h17_unicycle.json,4,1.151102413548506,2.9529624,88.58887,0.89746094,0.9243164,3
1,naive,worlds/l/mjc_walker.json,5,0.6547415920998901,5.657406,169.72217,0.765625,0.71191406,3
1,naive,worlds/l/h17_unicycle.json,5,0.6547415920998901,2.9198406,87.595215,0.54589844,0.67871094,3
1,discrete_rtc,worlds/l/mjc_walker.json,5,0.6707616727508139,5.6633306,169.8999,0.8227539,0.7739258,3
1,discrete_rtc,worlds/l/h17_unicycle.json,5,0.6707616727508139,2.5416179,76.248535,0.9511719,0.9501953,3
1,bid,worlds/l/mjc_walker.json,5,1.1397598057519644,5.6145024,168.43506,0.76953125,0.7416992,3
1,bid,worlds/l/h17_unicycle.json,5,1.1397598057519644,3.0559735,91.6792,0.8652344,0.90283203,3
1,naive,worlds/l/mjc_walker.json,6,0.6602754990482935,5.679297,170.3789,0.7138672,0.68652344,3
1,naive,worlds/l/h17_unicycle.json,6,0.6602754990482935,3.1792157,95.376465,0.87353516,0.9038086,3
1,discrete_rtc,worlds/l/mjc_walker.json,6,0.6787846791994525,5.6578455,169.73535,0.796875,0.75,3
1,discrete_rtc,worlds/l/h17_unicycle.json,6,0.6787846791994525,2.5795736,77.38721,0.9472656,0.9482422,3
1,bid,worlds/l/mjc_walker.json,6,1.14475315210002,5.7131023,171.39307,0.7290039,0.6977539,3
1,bid,worlds/l/h17_unicycle.json,6,1.14475315210002,3.0931153,92.79346,0.9042969,0.9291992,3
1,naive,worlds/l/mjc_walker.json,7,0.650728472249466,5.9477053,178.43115,0.6435547,0.63916016,3
1,naive,worlds/l/h17_unicycle.json,7,0.650728472249466,3.3878095,101.63428,0.8955078,0.9165039,3
1,discrete_rtc,worlds/l/mjc_walker.json,7,0.6650333247991511,5.763265,172.89795,0.73535156,0.70410156,3
1,discrete_rtc,worlds/l/h17_unicycle.json,7,0.6650333247991511,2.6000164,78.00049,0.9423828,0.9477539,3
1,bid,worlds/l/mjc_walker.json,7,1.1627511172002414,5.9092126,177.27637,0.64208984,0.63378906,3
1,bid,worlds/l/h17_unicycle.json,7,1.1627511172002414,3.1912763,95.73828,0.91845703,0.9355469,3
2,naive,worlds/l/mjc_walker.json,2,0.658575883298181,5.625814,168.77441,0.7373047,0.7192383,3
2,naive,worlds/l/h17_unicycle.json,2,0.658575883298181,2.773568,83.20703,0.61621094,0.72314453,3
2,discrete_rtc,worlds/l/mjc_walker.json,2,0.6693146188015817,5.6904464,170.71338,0.83203125,0.78027344,3
2,discrete_rtc,worlds/l/h17_unicycle.json,2,0.6693146188015817,2.4467776,73.40332,0.97753906,0.9741211,3
2,bid,worlds/l/mjc_walker.json,2,1.1501744862995111,5.5720053,167.16016,0.7583008,0.72021484,3
2,bid,worlds/l/h17_unicycle.json,2,1.1501744862995111,2.8409507,85.228516,0.8354492,0.8803711,3
2,naive,worlds/l/mjc_walker.json,3,0.6549818658502773,5.788542,173.65625,0.6484375,0.64453125,3
2,naive,worlds/l/h17_unicycle.json,3,0.6549818658502773,3.0500002,91.5,0.8979492,0.9248047,3
2,discrete_rtc,worlds/l/mjc_walker.json,3,0.6646405638981377,5.6993165,170.97949,0.8183594,0.7709961,3
2,discrete_rtc,worlds/l/h17_unicycle.json,3,0.6646405638981377,2.457894,73.73682,0.9663086,0.9682617,3
2,bid,worlds/l/mjc_walker.json,3,1.1572944137005834,5.6794925,170.38477,0.70703125,0.6791992,3
2,bid,worlds/l/h17_unicycle.json,3,1.1572944137005834,2.9502769,88.5083,0.890625,0.92333984,3
2,naive,worlds/l/mjc_walker.json,4,0.6510520948504563,5.8474936,175.4248,0.6269531,0.6230469,3
2,naive,worlds/l/h17_unicycle.json,4,0.6510520948504563,3.0300946,90.90283,0.6064453,0.71484375,3
2,discrete_rtc,worlds/l/mjc_walker.json,4,0.6623451260995352,5.6636233,169.90869,0.7607422,0.73095703,3
2,discrete_rtc,worlds/l/h17_unicycle.json,4,0.6623451260995352,2.4887533,74.6626,0.96191406,0.96191406,3
2,bid,worlds/l/mjc_walker.json,4,1.138342022401048,5.764405,172.93213,0.65966797,0.65234375,3
2,bid,worlds/l/h17_unicycle.json,4,1.138342022401048,3.021517,90.64551,0.81933594,0.8642578,3
2,naive,worlds/l/mjc_walker.json,5,0.657992942648707,6.024561,180.73682,0.5839844,0.5888672,3
2,naive,worlds/l/h17_unicycle.json,5,0.657992942648707,3.2951663,98.85498,0.8491211,0.88720703,3
2,discrete_rtc,worlds/l/mjc_walker.json,5,0.6686117064004066,5.7601404,172.8042,0.7319336,0.7128906,3
2,discrete_rtc,worlds/l/h17_unicycle.json,5,0.6686117064004066,2.5118654,75.35596,0.9658203,0.9663086,3
2,bid,worlds/l/mjc_walker.json,5,1.1422700975992484,5.847445,175.42334,0.6118164,0.6166992,3
2,bid,worlds/l/h17_unicycle.json,5,1.1422700975992484,3.1928225,95.78467,0.87646484,0.9086914,3
2,naive,worlds/l/mjc_walker.json,6,0.6628813865507255,6.076693,182.30078,0.46826172,0.50341797,3
2,naive,worlds/l/h17_unicycle.json,6,0.6628813865507255,3.5173504,105.52051,0.87890625,0.90625,3
2,discrete_rtc,worlds/l/mjc_walker.json,6,0.671037513948977,5.712842,171.38525,0.7084961,0.68359375,3
2,discrete_rtc,worlds/l/h17_unicycle.json,6,0.671037513948977,2.6178062,78.53418,0.9428711,0.95166016,3
2,bid,worlds/l/mjc_walker.json,6,1.145716466702288,6.0143557,180.43066,0.5136719,0.5488281,3
2,bid,worlds/l/h17_unicycle.json,6,1.145716466702288,3.3715658,101.14697,0.8847656,0.91064453,3
3,naive,worlds/l/mjc_walker.json,3,0.6527926433511311,6.0859866,182.57959,0.41992188,0.45751953,3
3,naive,worlds/l/h17_unicycle.json,3,0.6527926433511311,3.313558,99.40674,0.77001953,0.8330078,3
3,discrete_rtc,worlds/l/mjc_walker.json,3,0.665408440202009,5.7793946,173.38184,0.75,0.71777344,3
3,discrete_rtc,worlds/l/h17_unicycle.json,3,0.665408440202009,2.4650881,73.95264,0.96972656,0.96875,3
3,bid,worlds/l/mjc_walker.json,3,1.1732870768988506,5.9291997,177.87598,0.51904297,0.5366211,3
3,bid,worlds/l/h17_unicycle.json,3,1.1732870768988506,3.2184896,96.55469,0.84765625,0.88427734,3
3,naive,worlds/l/mjc_walker.json,4,0.6584881941002095,5.8535647,175.60693,0.30859375,0.39111328,3
3,naive,worlds/l/h17_unicycle.json,4,0.6584881941002095,3.53807,106.14209,0.859375,0.8911133,3
3,discrete_rtc,worlds/l/mjc_walker.json,4,0.665374013048131,5.8257165,174.77148,0.6958008,0.6738281,3
3,discrete_rtc,worlds/l/h17_unicycle.json,4,0.665374013048131,2.5084312,75.25293,0.9628906,0.96435547,3
3,bid,worlds/l/mjc_walker.json,4,1.151426420698408,5.931006,177.93018,0.44482422,0.47705078,3
3,bid,worlds/l/h17_unicycle.json,4,1.151426420698408,3.4100587,102.30176,0.89404297,0.91503906,3
3,naive,worlds/l/mjc_walker.json,5,0.6454862417973345,6.1954103,185.8623,0.234375,0.33203125,3
3,naive,worlds/l/h17_unicycle.json,5,0.6454862417973345,3.9754071,119.26221,0.82421875,0.8623047,3
3,discrete_rtc,worlds/l/mjc_walker.json,5,0.6655672206485178,5.825977,174.7793,0.6821289,0.6713867,3
3,discrete_rtc,worlds/l/h17_unicycle.json,5,0.6655672206485178,2.5970216,77.910645,0.9536133,0.96240234,3
3,bid,worlds/l/mjc_walker.json,5,1.172873433251516,6.082878,182.48633,0.35009766,0.41552734,3
3,bid,worlds/l/h17_unicycle.json,5,1.172873433251516,3.732471,111.97412,0.85791016,0.8881836,3
4,naive,worlds/l/mjc_walker.json,4,0.6736377656518016,5.9167647,177.50293,0.079589844,0.22949219,3
4,naive,worlds/l/h17_unicycle.json,4,0.6736377656518016,4.262126,127.86377,0.73095703,0.7807617,3
4,discrete_rtc,worlds/l/mjc_walker.json,4,0.6653099848481361,5.9068527,177.20557,0.63427734,0.6586914,3
4,discrete_rtc,worlds/l/h17_unicycle.json,4,0.6653099848481361,2.5537436,76.612305,0.96435547,0.9707031,3
4,bid,worlds/l/mjc_walker.json,4,1.175191036600154,5.839079,175.17236,0.20947266,0.3305664,3
4,bid,worlds/l/h17_unicycle.json,4,1.175191036600154,4.120622,123.61865,0.765625,0.81933594,3
0,naive,worlds/l/chain_lander.json,1,0.6535908742022002,1.5892091,47.67627,1.0,0.93847656,4
0,naive,worlds/l/catcher_v3.json,1,0.6535908742022002,2.147461,64.42383,0.99902344,0.96875,4
0,discrete_rtc,worlds/l/chain_lander.json,1,0.6786794817482587,1.5892091,47.67627,1.0,0.93847656,4
0,discrete_rtc,worlds/l/catcher_v3.json,1,0.6786794817482587,2.1473472,64.42041,0.99902344,0.96875,4
0,bid,worlds/l/chain_lander.json,1,1.2214118664502167,1.5892416,47.677246,0.9980469,0.9404297,4
0,bid,worlds/l/catcher_v3.json,1,1.2214118664502167,2.1507976,64.523926,0.9995117,0.9765625,4
0,naive,worlds/l/chain_lander.json,2,0.6636882102000528,1.5921062,47.763184,0.9980469,0.9458008,4
0,naive,worlds/l/catcher_v3.json,2,0.6636882102000528,2.1578288,64.73486,0.9970703,0.96972656,4
0,discrete_rtc,worlds/l/chain_lander.json,2,0.6800746892491588,1.5921062,47.763184,0.9980469,0.9458008,4
0,discrete_rtc,worlds/l/catcher_v3.json,2,0.6800746892491588,2.157601,64.72803,0.9970703,0.9682617,4
0,bid,worlds/l/chain_lander.json,2,1.2395600190502591,1.5923015,47.769043,0.9975586,0.94677734,4
0,bid,worlds/l/catcher_v3.json,2,1.2395600190502591,2.1627605,64.88281,0.99658203,0.9707031,4
0,naive,worlds/l/chain_lander.json,3,0.6717731376498705,1.5968589,47.90576,0.99609375,0.9355469,4
0,naive,worlds/l/catcher_v3.json,3,0.6717731376498705,2.1658368,64.9751,0.98779297,0.9628906,4
0,discrete_rtc,worlds/l/chain_lander.json,3,0.6808004015008919,1.5968589,47.90576,0.99609375,0.9355469,4
0,discrete_rtc,worlds/l/catcher_v3.json,3,0.6808004015008919,2.1658692,64.976074,0.98779297,0.9628906,4
0,bid,worlds/l/chain_lander.json,3,1.2331818593491335,1.5966635,47.899902,0.9975586,0.94140625,4
0,bid,worlds/l/catcher_v3.json,3,1.2331818593491335,2.1766603,65.299805,0.99316406,0.96777344,4
0,naive,worlds/l/chain_lander.json,4,0.6721404215000802,1.6013836,48.041504,1.0,0.9448242,4
0,naive,worlds/l/catcher_v3.json,4,0.6721404215000802,2.1774902,65.32471,0.97802734,0.9628906,4
0,discrete_rtc,worlds/l/chain_lander.json,4,0.662160319800023,1.6013836,48.041504,1.0,0.9448242,4
0,discrete_rtc,worlds/l/catcher_v3.json,4,0.662160319800023,2.177523,65.32568,0.9785156,0.96240234,4
0,bid,worlds/l/chain_lander.json,4,1.2366145340492949,1.5978191,47.93457,1.0,0.9506836,4
0,bid,worlds/l/catcher_v3.json,4,1.2366145340492949,2.1812828,65.43848,0.9707031,0.95751953,4
0,naive,worlds/l/chain_lander.json,5,0.6741004578012507,1.6054851,48.16455,0.9975586,0.9477539,4
0,naive,worlds/l/catcher_v3.json,5,0.6741004578012507,2.1894858,65.68457,0.953125,0.93896484,4
0,discrete_rtc,worlds/l/chain_lander.json,5,0.672238346649101,1.6054851,48.16455,0.9975586,0.9477539,4
0,discrete_rtc,worlds/l/catcher_v3.json,5,0.672238346649101,2.1893394,65.680176,0.953125,0.9375,4
0,bid,worlds/l/chain_lander.json,5,1.2097873171500395,1.6074382,48.223145,0.9975586,0.9423828,4
0,bid,worlds/l/catcher_v3.json,5,1.2097873171500395,2.205485,66.16455,0.9428711,0.9399414,4
0,naive,worlds/l/chain_lander.json,6,0.667808545898879,1.6132,48.395996,0.99902344,0.94091797,4
0,naive,worlds/l/catcher_v3.json,6,0.667808545898879,2.1796875,65.390625,0.8935547,0.90722656,4
0,discrete_rtc,worlds/l/chain_lander.json,6,0.6722665070992662,1.6132,48.395996,0.99902344,0.94091797,4
0,discrete_rtc,worlds/l/catcher_v3.json,6,0.6722665070992662,2.1799154,65.39746,0.8925781,0.9067383,4
0,bid,worlds/l/chain_lander.json,6,1.2333189476485131,1.6152507,48.45752,0.99658203,0.9453125,4
0,bid,worlds/l/catcher_v3.json,6,1.2333189476485131,2.207487,66.22461,0.89746094,0.9082031,4
0,naive,worlds/l/chain_lander.json,7,0.666545174701605,1.6084148,48.25244,0.9980469,0.9433594,4
0,naive,worlds/l/catcher_v3.json,7,0.666545174701605,2.210075,66.302246,0.859375,0.8876953,4
0,discrete_rtc,worlds/l/chain_lander.json,7,0.6653334050992271,1.6084148,48.25244,0.9980469,0.9433594,4
0,discrete_rtc,worlds/l/catcher_v3.json,7,0.6653334050992271,2.2104168,66.3125,0.859375,0.8876953,4
0,bid,worlds/l/chain_lander.json,7,1.2022430643002735,1.6204427,48.61328,0.99609375,0.9423828,4
0,bid,worlds/l/catcher_v3.json,7,1.2022430643002735,2.2251465,66.754395,0.8569336,0.8847656,4
0,naive,worlds/l/chain_lander.json,8,0.6620702465006616,1.6302247,48.90674,0.9980469,0.9482422,4
0,naive,worlds/l/catcher_v3.json,8,0.6620702465006616,2.2038739,66.11621,0.8027344,0.84277344,4
0,discrete_rtc,worlds/l/chain_lander.json,8,0.6667140565492445,1.6302247,48.90674,0.9980469,0.9482422,4
0,discrete_rtc,worlds/l/catcher_v3.json,8,0.6667140565492445,2.2038088,66.11426,0.8046875,0.8442383,4
0,bid,worlds/l/chain_lander.json,8,1.2063349582487717,1.6263185,48.78955,0.9995117,0.953125,4
0,bid,worlds/l/catcher_v3.json,8,1.2063349582487717,2.2035809,66.10742,0.76464844,0.8183594,4
1,naive,worlds/l/chain_lander.json,1,0.6670086940517649,1.5908692,47.726074,0.99658203,0.94677734,4
1,naive,worlds/l/catcher_v3.json,1,0.6670086940517649,2.2393231,67.17969,0.86865234,0.8823242,4
1,discrete_rtc,worlds/l/chain_lander.json,1,0.6681358654983341,1.5931315,47.793945,0.9970703,0.94140625,4
1,discrete_rtc,worlds/l/catcher_v3.json,1,0.6681358654983341,2.1477866,64.43359,0.99902344,0.9682617,4
1,bid,worlds/l/chain_lander.json,1,1.217861404499854,1.5929852,47.78955,0.99560547,0.93408203,4
1,bid,worlds/l/catcher_v3.json,1,1.217861404499854,2.2114422,66.34326,0.9707031,0.9555664,4
1,naive,worlds/l/chain_lander.json,2,0.6543648270017002,1.5948731,47.84619,0.9975586,0.9379883,4
1,naive,worlds/l/catcher_v3.json,2,0.6543648270017002,2.2417808,67.25342,0.7944336,0.83691406,4
1,discrete_rtc,worlds/l/chain_lander.json,2,0.6617439266992733,1.5937663,47.81299,0.99902344,0.93847656,4
1,discrete_rtc,worlds/l/catcher_v3.json,2,0.6617439266992733,2.1630208,64.890625,0.99316406,0.9692383,4
1,bid,worlds/l/chain_lander.json,2,1.209216026699869,1.5973959,47.921875,0.9975586,0.94433594,4
1,bid,worlds/l/catcher_v3.json,2,1.209216026699869,2.2298017,66.89404,0.89941406,0.91064453,4
1,naive,worlds/l/chain_lander.json,3,0.6603844375989866,1.6029949,48.089844,0.9980469,0.9355469,4
1,naive,worlds/l/catcher_v3.json,3,0.6603844375989866,2.239746,67.19238,0.65234375,0.7470703,4
1,discrete_rtc,worlds/l/chain_lander.json,3,0.6442854521010304,1.5997071,47.99121,0.99609375,0.9370117,4
1,discrete_rtc,worlds/l/catcher_v3.json,3,0.6442854521010304,2.1717775,65.15332,0.9902344,0.96777344,4
1,bid,worlds/l/chain_lander.json,3,1.2231015665485756,1.6111166,48.333496,0.99609375,0.95410156,4
1,bid,worlds/l/catcher_v3.json,3,1.2231015665485756,2.2267416,66.802246,0.8208008,0.859375,4
1,naive,worlds/l/chain_lander.json,4,0.6745791290479246,1.6163738,48.49121,0.99658203,0.9458008,4
1,naive,worlds/l/catcher_v3.json,4,0.6745791290479246,2.235189,67.055664,0.6171875,0.7114258,4
1,discrete_rtc,worlds/l/chain_lander.json,4,0.6668947114492767,1.6183758,48.55127,0.9951172,0.9458008,4
1,discrete_rtc,worlds/l/catcher_v3.json,4,0.6668947114492767,2.184489,65.53467,0.9707031,0.9589844,4
1,bid,worlds/l/chain_lander.json,4,1.2205771702487254,1.6206218,48.618652,0.9970703,0.94091797,4
1,bid,worlds/l/catcher_v3.json,4,1.2205771702487254,2.2350588,67.05176,0.76660156,0.82128906,4
1,naive,worlds/l/chain_lander.json,5,0.663449205699726,1.6276693,48.83008,0.99560547,0.9580078,4
1,naive,worlds/l/catcher_v3.json,5,0.663449205699726,2.2382488,67.14746,0.5859375,0.6958008,4
1,discrete_rtc,worlds/l/chain_lander.json,5,0.6582335390499793,1.621989,48.659668,0.9975586,0.9477539,4
1,discrete_rtc,worlds/l/catcher_v3.json,5,0.6582335390499793,2.1979656,65.938965,0.94873047,0.9433594,4
1,bid,worlds/l/chain_lander.json,5,1.2211492238013306,1.6432781,49.29834,0.99365234,0.94921875,4
1,bid,worlds/l/catcher_v3.json,5,1.2211492238013306,2.2258465,66.77539,0.72216797,0.78515625,4
1,naive,worlds/l/chain_lander.json,6,0.6639185020991135,1.6746094,50.23828,0.9873047,0.9423828,4
1,naive,worlds/l/catcher_v3.json,6,0.6639185020991135,2.2376466,67.129395,0.45947266,0.6254883,4
1,discrete_rtc,worlds/l/chain_lander.json,6,0.6705323439004133,1.7060874,51.182617,0.9873047,0.94677734,4
1,discrete_rtc,worlds/l/catcher_v3.json,6,0.6705323439004133,2.207487,66.22461,0.87402344,0.8959961,4
1,bid,worlds/l/chain_lander.json,6,1.2125268681993475,1.6965821,50.89746,0.99072266,0.94873047,4
1,bid,worlds/l/catcher_v3.json,6,1.2125268681993475,2.2379558,67.13867,0.67822266,0.76904297,4
1,naive,worlds/l/chain_lander.json,7,0.6549218610016396,1.6174968,48.524902,0.99609375,0.9482422,4
1,naive,worlds/l/catcher_v3.json,7,0.6549218610016396,2.2574058,67.72217,0.5,0.64941406,4
1,discrete_rtc,worlds/l/chain_lander.json,7,0.6651360121992184,1.6335776,49.007324,0.9926758,0.94384766,4
1,discrete_rtc,worlds/l/catcher_v3.json,7,0.6651360121992184,2.2308106,66.92432,0.8642578,0.890625,4
1,bid,worlds/l/chain_lander.json,7,1.2219445327005816,1.6243653,48.730957,0.99658203,0.9399414,4
1,bid,worlds/l/catcher_v3.json,7,1.2219445327005816,2.2512534,67.5376,0.64453125,0.7451172,4
2,naive,worlds/l/chain_lander.json,2,0.6684255763015244,1.611963,48.358887,0.9980469,0.94677734,4
2,naive,worlds/l/catcher_v3.json,2,0.6684255763015244,2.2424805,67.274414,0.45654297,0.61376953,4
2,discrete_rtc,worlds/l/chain_lander.json,2,0.6636366538499715,1.6050457,48.151367,0.9975586,0.94433594,4
2,discrete_rtc,worlds/l/catcher_v3.json,2,0.6636366538499715,2.1731446,65.194336,0.99365234,0.96777344,4
2,bid,worlds/l/chain_lander.json,2,1.207085196100525,1.6081706,48.245117,0.99658203,0.94433594,4
2,bid,worlds/l/catcher_v3.json,2,1.207085196100525,2.2306316,66.918945,0.64697266,0.7504883,4
2,naive,worlds/l/chain_lander.json,3,0.651960733049782,1.6206056,48.618164,0.9995117,0.9458008,4
2,naive,worlds/l/catcher_v3.json,3,0.651960733049782,2.235368,67.061035,0.3857422,0.56884766,4
2,discrete_rtc,worlds/l/chain_lander.json,3,0.6616667422000319,1.6199383,48.598145,0.99365234,0.9296875,4
2,discrete_rtc,worlds/l/catcher_v3.json,3,0.6616667422000319,2.187077,65.612305,0.97021484,0.95703125,4
2,bid,worlds/l/chain_lander.json,3,1.199637679551961,1.6361492,49.084473,0.9951172,0.94628906,4
2,bid,worlds/l/catcher_v3.json,3,1.199637679551961,2.2411947,67.23584,0.5415039,0.671875,4
2,naive,worlds/l/chain_lander.json,4,0.6577063432981959,1.6601726,49.805176,0.99316406,0.94091797,4
2,naive,worlds/l/catcher_v3.json,4,0.6577063432981959,2.24056,67.2168,0.34960938,0.5419922,4
2,discrete_rtc,worlds/l/chain_lander.json,4,0.6628171298012603,1.6525717,49.57715,0.9902344,0.94091797,4
2,discrete_rtc,worlds/l/catcher_v3.json,4,0.6628171298012603,2.205013,66.15039,0.96533203,0.9555664,4
2,bid,worlds/l/chain_lander.json,4,1.1902223833487369,1.659961,49.79883,0.9926758,0.94189453,4
2,bid,worlds/l/catcher_v3.json,4,1.1902223833487369,2.240446,67.21338,0.5058594,0.64501953,4
2,naive,worlds/l/chain_lander.json,5,0.6579433546517975,1.6718262,50.154785,0.9941406,0.94970703,4
2,naive,worlds/l/catcher_v3.json,5,0.6579433546517975,2.2377279,67.131836,0.30859375,0.5253906,4
2,discrete_rtc,worlds/l/chain_lander.json,5,0.6589390612993157,1.6668783,50.006348,0.9892578,0.93896484,4
2,discrete_rtc,worlds/l/catcher_v3.json,5,0.6589390612993157,2.1992025,65.976074,0.9394531,0.9379883,4
2,bid,worlds/l/chain_lander.json,5,1.2081309715489623,1.6852378,50.55713,0.9916992,0.94921875,4
2,bid,worlds/l/catcher_v3.json,5,1.2081309715489623,2.2362468,67.0874,0.50146484,0.6411133,4
2,naive,worlds/l/chain_lander.json,6,0.6614283570001135,1.7679037,53.03711,0.97753906,0.9355469,4
2,naive,worlds/l/catcher_v3.json,6,0.6614283570001135,2.2373211,67.11963,0.3178711,0.5136719,4
2,discrete_rtc,worlds/l/chain_lander.json,6,0.6693391301989322,1.737549,52.126465,0.984375,0.92822266,4
2,discrete_rtc,worlds/l/catcher_v3.json,6,0.6693391301989322,2.236735,67.10205,0.8754883,0.8886719,4
2,bid,worlds/l/chain_lander.json,6,1.1987299328495282,1.7203615,51.61084,0.9848633,0.9399414,4
2,bid,worlds/l/catcher_v3.json,6,1.1987299328495282,2.2513835,67.541504,0.42822266,0.5878906,4
3,naive,worlds/l/chain_lander.json,3,0.6591367187502328,1.6510255,49.53076,0.9926758,0.94140625,4
3,naive,worlds/l/catcher_v3.json,3,0.6591367187502328,2.2419271,67.25781,0.24853516,0.47509766,4
3,discrete_rtc,worlds/l/chain_lander.json,3,0.6656755084986798,1.6440268,49.3208,0.99560547,0.9379883,4
3,discrete_rtc,worlds/l/catcher_v3.json,3,0.6656755084986798,2.1925457,65.77637,0.9614258,0.9458008,4
3,bid,worlds/l/chain_lander.json,3,1.2284994361485588,1.6634604,49.90381,0.9921875,0.94189453,4
3,bid,worlds/l/catcher_v3.json,3,1.2284994361485588,2.2412436,67.237305,0.32177734,0.5258789,4
3,naive,worlds/l/chain_lander.json,4,0.6527500156022142,1.7065918,51.197754,0.98876953,0.94677734,4
3,naive,worlds/l/catcher_v3.json,4,0.6527500156022142,2.242562,67.276855,0.18066406,0.4321289,4
3,discrete_rtc,worlds/l/chain_lander.json,4,0.6614305580500514,1.6741049,50.223145,0.9902344,0.9379883,4
3,discrete_rtc,worlds/l/catcher_v3.json,4,0.6614305580500514,2.2149577,66.44873,0.9428711,0.9350586,4
3,bid,worlds/l/chain_lander.json,4,1.214603699350846,1.7026043,51.078125,0.9892578,0.94628906,4
3,bid,worlds/l/catcher_v3.json,4,1.214603699350846,2.233708,67.01123,0.28808594,0.5048828,4
