delay,method,level,execute_horizon,mean_inference_s,mean_task_completion_time_s,returned_episode_lengths,returned_episode_returns,returned_episode_solved
1,vlash,worlds/l/mjc_walker.json,4,0.6808947762008757,5.545329,166.35986,0.74365234,0.7207031
1,vlash,worlds/l/h17_unicycle.json,4,0.6808947762008757,2.9137697,87.413086,0.89453125,0.92333984
1,vlash,worlds/l/chain_lander.json,4,0.6808947762008757,1.6127605,48.382812,0.9995117,0.953125
1,vlash,worlds/l/mjc_walker.json,5,0.6861840069002938,5.5332685,165.99805,0.6953125,0.69921875
1,vlash,worlds/l/h17_unicycle.json,5,0.6861840069002938,2.8779624,86.33887,0.9892578,0.98876953
1,vlash,worlds/l/chain_lander.json,5,0.6861840069002938,1.6187501,48.5625,0.99658203,0.9458008
1,vlash,worlds/l/mjc_walker.json,6,0.7304613888496533,5.54821,166.44629,0.6845703,0.69189453
1,vlash,worlds/l/h17_unicycle.json,6,0.7304613888496533,3.0408204,91.22461,0.9379883,0.9550781
1,vlash,worlds/l/chain_lander.json,6,0.7304613888496533,1.6413575,49.240723,0.99609375,0.9482422
1,vlash,worlds/l/mjc_walker.json,7,0.6876566298480611,5.634717,169.0415,0.5864258,0.6040039
1,vlash,worlds/l/h17_unicycle.json,7,0.6876566298480611,3.061556,91.84668,0.93359375,0.95166016
1,vlash,worlds/l/chain_lander.json,7,0.6876566298480611,1.6154461,48.46338,0.99853516,0.9458008
2,vlash,worlds/l/mjc_walker.json,2,0.6819577845977619,5.596517,167.89551,0.7548828,0.7290039
2,vlash,worlds/l/h17_unicycle.json,2,0.6819577845977619,2.8427086,85.28125,0.9892578,0.98876953
2,vlash,worlds/l/chain_lander.json,2,0.6819577845977619,1.6076661,48.22998,0.9995117,0.9526367
2,vlash,worlds/l/mjc_walker.json,3,0.6902555042994208,5.521615,165.64844,0.7416992,0.7421875
2,vlash,worlds/l/h17_unicycle.json,3,0.6902555042994208,2.8715985,86.14795,0.8925781,0.9248047
2,vlash,worlds/l/chain_lander.json,3,0.6902555042994208,1.6128093,48.384277,0.99853516,0.94677734
2,vlash,worlds/l/mjc_walker.json,4,0.6941674189001787,5.5494633,166.48389,0.72509766,0.72509766
2,vlash,worlds/l/h17_unicycle.json,4,0.6941674189001787,2.9060874,87.18262,0.99121094,0.9892578
2,vlash,worlds/l/chain_lander.json,4,0.6941674189001787,1.6188803,48.566406,0.99609375,0.95214844
2,vlash,worlds/l/mjc_walker.json,5,0.6932322043983732,5.6478844,169.43652,0.6533203,0.65234375
2,vlash,worlds/l/h17_unicycle.json,5,0.6932322043983732,2.9450197,88.350586,0.9350586,0.94921875
2,vlash,worlds/l/chain_lander.json,5,0.6932322043983732,1.6307619,48.92285,0.99560547,0.94970703
2,vlash,worlds/l/mjc_walker.json,6,0.6749174267461058,5.6215825,168.64746,0.63671875,0.6411133
2,vlash,worlds/l/h17_unicycle.json,6,0.6749174267461058,3.0136395,90.40918,0.9296875,0.9511719
2,vlash,worlds/l/chain_lander.json,6,0.6749174267461058,1.632194,48.96582,0.9970703,0.9472656
3,vlash,worlds/l/mjc_walker.json,3,0.6854813579993788,5.515674,165.47021,0.70751953,0.7089844
3,vlash,worlds/l/h17_unicycle.json,3,0.6854813579993788,2.8838217,86.51465,0.9926758,0.98828125
3,vlash,worlds/l/chain_lander.json,3,0.6854813579993788,1.6273764,48.82129,0.99365234,0.9458008
3,vlash,worlds/l/mjc_walker.json,4,0.6742812350974419,5.5534673,166.604,0.6772461,0.671875
3,vlash,worlds/l/h17_unicycle.json,4,0.6742812350974419,2.8633301,85.8999,0.86083984,0.8959961
3,vlash,worlds/l/chain_lander.json,4,0.6742812350974419,1.6208009,48.624023,0.9951172,0.94384766
3,vlash,worlds/l/mjc_walker.json,5,0.687507677503163,5.572022,167.16064,0.66015625,0.6640625
